Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class
I,221,23801,20,0,15.16666667,Tue,VF
I,225,23804,20,0,9.766666667,Tue,VF
I,225,379,20,0,14.33333333,Tue,VF
I,228,1398,20,0,17.6,Fri,VF
I,2247,1872,20,0,11.85,Tue,VF
I,218,4454,20,0,14.41666667,Tue,VF
I,232,4478,20,0,18.01666667,Mon,VF
I,223,4502,20,0,13.38333333,Tue,VF
I,231,4520,20,0,11.45,Tue,VF
I,219,9900,20,0,15.23333333,Tue,VF
I,224,9899,20,0,9.833333333,Tue,VF
I,221,9920,20,0,15.2,Tue,VF
I,229,8602,20,0,18.16666667,Fri,VF
I,224,8526,20,0,9.75,Mon,VF
I,233,26350,20,0,12.85,Fri,F
I,235,5923,20,0,11.21666667,Fri,VF
I,231,9204,20,0,14.2,Tue,VF
I,233,9371,20,0,16.58333333,Fri,VF
I,228,11249,20,0,13.81666667,Tue,VF
I,224,4448,200,0,17.78333333,Fri,F
I,242,2975,20,0,18.06666667,Fri,VF
I,237,3151,20,0,10.48333333,Fri,VF
I,241,3473,20,0,15.7,Fri,VF
I,229,5295,20,0,15.88333333,Fri,VF
I,234,5548,20,0,7.933333333,Mon,VF
I,235,6048,20,0,13.6,Wed,VF
I,232,6095,20,0,8.216666667,Tue,VF
I,231,6121,20,0,7.683333333,Tue,VF
I,232,6152,20,0,11.86666667,Thu,VF
I,236,6202,10,0,8.216666667,Mon,VF
I,230,6227,10,0,18.2,Fri,VF
I,237,6252,10,0,18.2,Fri,VF
I,240,6272,10,0,17.65,Fri,VF
I,238,6529,20,0,11.3,Fri,VF
I,234,800,20,0,11.38333333,Fri,VF
I,233,1222,20,0,10.21666667,Tue,VF
I,238,8245,20,0,11.58333333,Mon,VF
I,243,8402,20,0,14.98333333,Tue,VF
I,232,10400,20,0,14.9,Tue,VF
I,243,1074,20,0,19.33333333,Thu,VF
I,245,6800,20,0,13.9,Wed,VF
I,239,701,20,0,8.316666667,Thu,VF
I,237,8903,20,0,12.53333333,Fri,VF
I,2504,22096,20,0,12.13333333,Wed,F
I,2502,8653,20,0,12.23333333,Tue,VF
I,2504,8701,20,0,9.75,Wed,VF
I,2515,8974,20,0,9.7,Wed,VF
I,2511,9126,20,0,18.4,Tue,VF
I,2502,9853,20,0,10.06666667,Wed,VF
I,2511,11246,20,0,10.75,Wed,VF
I,2509,9152,20,0,17.38333333,Tue,VF
I,2524,1102,20,0,18.41666667,Mon,VF
I,2512,13429,20,0,13.36666667,Tue,VF
I,258,2847,20,0,11.21666667,Wed,VF
I,253,2976,20,0,11.4,Wed,VF
I,20,2754,20,0,13.35,Wed,VF
I,26,422,20,0,11.88333333,Wed,VF
I,28,453,20,0,11.83333333,Wed,VF
I,278,10973,20,0,11.81666667,Wed,VF
I,2720,3198,20,0,23.98333333,Wed,VF
I,279,921,20,0,18.03333333,Tue,VF
I,266,10851,20,0,13.95,Wed,VF
I,280,4371,20,0,16.91666667,Fri,VF
I,282,4422,20,0,16.9,Fri,VF
I,277,4473,200,0,16.6,Wed,F
I,286,8421,20,0,18.28333333,Mon,VF
I,288,4475,200,0,17.6,Fri,F
I,297,7720,20,0,18.61666667,Mon,VF
I,23,54,20,0,10.16666667,Mon,VF
I,25,102,20,0,11.65,Thu,VF
I,296,5553,20,0,16.15,Tue,VF
I,299,5554,20,0,16.35,Tue,VF
I,302,700,20,0,15.66666667,Tue,VF
I,297,11249,20,0,16.3,Wed,VF
I,297,11297,20,0,16.11666667,Wed,VF
I,301,4901,20,0,18.88333333,Tue,VF
I,298,948,20,0,13.9,Wed,VF
I,304,2171,20,0,12.26666667,Wed,VF
I,311,8646,20,0,15.55,Fri,VF
I,312,9295,20,0,16.06666667,Fri,VF
I,309,925,20,0,18.88333333,Thu,VF
I,312,12196,20,0,14.51666667,Fri,VF
I,309,12246,20,0,14.65,Fri,VF
I,308,674,20,0,13.4,Tue,VF
I,317,3028,20,0,19.15,Thu,VF
I,309,3048,20,0,19.13333333,Thu,VF
I,3133,45420,20,0,15.91666667,Wed,F
I,29,2926,20,0,15.91666667,Thu,VF
I,24,4426,100,0,16.13333333,Tue,F
I,38,4646,100,0,10.85,Tue,F
I,36,4749,100,0,10.8,Tue,VF
I,24,7053,100,0,15.75,Thu,F
I,25,7148,100,0,15.8,Thu,F
I,36,48,20,0,10.15,Mon,VF
I,34,1278,100,0,8.866666667,Thu,VF
I,31,1749,100,0,10,Thu,VF
I,35,18004,100,0,10.53333333,Thu,F
I,31,17999,100,0,17.75,Tue,F
I,31,2304,100,0,10.28333333,Thu,VF
I,37,2376,100,0,17.71666667,Tue,VF
I,3254,5247,20,0,8.516666667,Mon,F
I,334,851,20,0,13.76666667,Mon,VF
I,39,2846,20,0,12.78333333,Wed,VF
I,32,3424,100,0,16.1,Mon,VF
I,37,3525,100,0,16.01666667,Mon,VF
I,35,3797,100,0,15.78333333,Mon,VF
I,39,3873,100,0,15.71666667,Mon,VF
I,33,1321,20,0,12.45,Wed,VF
I,327,7700,20,0,15.11666667,Fri,VF
I,39,4098,20,0,14.66666667,Thu,VF
I,29,4170,20,0,15.2,Thu,VF
I,38,6695,20,0,17.31666667,Thu,VF
I,38,6726,20,0,17.35,Thu,VF
I,30,6771,20,0,17.3,Thu,VF
I,35,6829,20,0,17.3,Thu,VF
I,33,101,20,0,13.25,Thu,VF
I,359,5949,20,0,19.36666667,Thu,VF
I,361,5971,20,0,19.65,Thu,VF
I,368,620,20,0,20.1,Thu,VF
I,358,1397,20,0,20.68333333,Thu,VF
I,3677,3600,20,0,11.76666667,Wed,F
I,3681,3595,20,0,8.5,Tue,F
I,373,1073,10,0,13.48333333,Wed,VF
I,376,3476,20,0,10.15,Fri,VF
I,364,6699,50,0,11,Fri,VF
I,3733,1550,20,0,14.7,Wed,F
I,378,5874,20,0,14.51666667,Tue,VF
I,382,3151,20,0,13.76666667,Thu,VF
I,387,3204,20,0,13.01666667,Mon,VF
I,36,5401,20,0,11.55,Fri,VF
I,33,5423,20,0,11.55,Fri,VF
I,40,8729,20,0,14.55,Tue,VF
I,44,8777,20,0,10.58333333,Tue,VF
I,394,3051,20,0,11.85,Thu,VF
I,405,779,20,0,11.35,Thu,VF
I,411,8025,20,0,9,Tue,VF
I,401,845,20,0,10.53333333,Thu,VF
I,415,3576,20,0,2.466666667,Thu,VF
I,411,3626,20,0,17.96666667,Fri,VF
I,415,62,20,0,14.56666667,Thu,VF
I,407,66,20,0,12.63333333,Thu,VF
I,424,45628,20,0,11.01666667,Fri,F
I,417,846,10,0,16.85,Thu,VF
I,37,322,20,0,14.86666667,Thu,VF
I,434,1027,20,0,14.91666667,Tue,VF
I,45,4978,20,0,15.48333333,Tue,VF
I,47,5529,20,0,11.45,Tue,VF
I,39,6723,20,0,17.11666667,Thu,VF
I,44,6752,20,0,17.06666667,Thu,VF
I,49,6754,20,0,16.88333333,Thu,VF
I,50,8672,20,0,14.23333333,Tue,VF
I,51,78,20,0,14.5,Thu,VF
I,49,17279,20,0,15.75,Tue,VF
I,44,17328,20,0,13.98333333,Tue,VF
I,37,17403,20,0,14.23333333,Wed,VF
I,37,17729,20,0,11.96666667,Thu,VF
I,4515,1352,20,0,16.6,Wed,F
I,455,5852,20,0,14.66666667,Tue,VF
I,459,5845,20,0,14.73333333,Tue,VF
I,456,5927,20,0,13.9,Tue,VF
I,458,5997,20,0,13.93333333,Tue,VF
I,459,6002,20,0,13.93333333,Tue,VF
I,465,490,20,0,11,Thu,VF
I,455,1521,10,0,10.95,Thu,VF
I,456,10297,20,0,1.833333333,Fri,VF
I,457,2552,20,0,19.31666667,Mon,VF
I,465,3546,20,0,6.15,Fri,VF
I,471,3853,20,0,16.8,Mon,VF
I,457,3853,20,0,15.65,Wed,VF
I,464,5104,20,0,14.25,Wed,VF
I,469,5975,20,0,8.1,Wed,VF
I,460,6150,20,0,19.63333333,Mon,VF
I,47,7920,20,0,15.58333333,Fri,VF
I,48,3852,20,0,17.43333333,Fri,VF
I,44,4251,20,0,17.46666667,Fri,VF
I,45,5145,20,0,10.46666667,Fri,VF
I,49,5852,20,0,12.16666667,Fri,VF
I,55,10147,20,0,17.4,Fri,VF
I,54,12627,20,0,11.98333333,Fri,VF
I,477,23302,20,0,11.66666667,Tue,VF
I,485,3299,20,0,9.716666667,Mon,VF
I,490,3328,20,0,13.58333333,Thu,VF
I,489,950,10,0,8.25,Mon,VF
I,490,947,10,0,8.633333333,Mon,VF
I,54,323,20,0,12.86666667,Thu,VF
I,4956,427,20,0,10.15,Thu,VF
I,508,3651,20,0,13.9,Tue,VF
I,514,16422,20,0,10.98333333,Fri,VF
I,513,16415,20,0,10.83333333,Fri,VF
I,51,2525,20,0,9.933333333,Fri,VF
I,45,2571,20,0,10.75,Wed,VF
I,57,2677,20,0,10.06666667,Fri,VF
I,55,2752,20,0,16.16666667,Wed,VF
I,44,3127,20,0,17.25,Tue,VF
I,57,3395,20,0,16.35,Fri,VF
I,56,3747,20,0,16.15,Fri,VF
I,53,4101,20,0,16.73333333,Mon,VF
I,43,4223,20,0,16.6,Fri,VF
I,46,2421,20,0,10.3,Fri,VF
I,45,2476,20,0,16.48333333,Wed,VF
I,520,3623,20,0,10.25,Mon,VF
I,59,4072,20,0,14.91666667,Mon,VF
I,53,7997,20,0,13.6,Fri,VF
I,534,6524,20,0,22.21666667,Mon,VF
I,529,2971,20,0,11.88333333,Sun,VF
I,534,2998,20,0,10.56666667,Wed,VF
I,539,3599,20,0,15.78333333,Wed,VF
I,537,4796,20,0,13.85,Tue,VF
I,541,6450,20,0,7.65,Fri,VF
I,532,7850,20,0,10.16666667,Fri,VF
I,539,8020,20,0,14.78333333,Thu,VF
I,58,46,20,0,18.26666667,Wed,VF
I,50,8902,50,0,15.13333333,Tue,VF
I,565,3296,20,0,11.6,Fri,VF
I,566,3321,10,0,8.5,Fri,VF
I,571,3325,20,0,10.06666667,Fri,VF
I,575,3372,10,0,9.233333333,Fri,VF
I,5816,12472,20,0,15.08333333,Fri,F
I,5802,12471,20,0,14.2,Fri,F
I,5814,25002,20,0,17.26666667,Fri,F
I,583,3603,20,0,15.6,Mon,VF
I,586,5624,20,0,14.5,Mon,VF
I,57,15445,20,0,6.2,Mon,VF
I,603,674,20,0,13.03333333,Fri,VF
I,602,1220,20,0,15.03333333,Fri,VF
I,65,6422,20,0,9.333333333,Wed,VF
I,614,3527,20,0,10.25,Mon,VF
I,66,2970,20,0,11.73333333,Wed,VF
I,60,6798,20,0,13.4,Wed,VF
I,61,3145,20,0,15.45,Thu,VF
I,60,129,20,0,14.76666667,Thu,VF
I,57,14179,20,0,9.8,Mon,VF
I,67,14251,20,0,10.13333333,Mon,VF
I,69,2729,20,0,15.61666667,Tue,VF
I,683,1524,20,0,15.66666667,Wed,VF
I,74,2945,20,0,20.65,Tue,VF
I,79,12999,20,0,14.9,Thu,VF
I,724,11320,100,0,13.26666667,Thu,F
I,723,6576,20,0,8.85,Fri,VF
I,79,246,20,0,17.4,Thu,VF
I,70,6196,20,0,15.85,Wed,VF
I,77,6548,20,0,16.8,Wed,VF
I,737,10802,100,0,17.9,Thu,F
I,75,3977,20,0,14.01666667,Mon,VF
I,72,6176,20,0,16.48333333,Wed,VF
I,734,10726,100,0,17.13333333,Thu,F
I,74,3525,20,0,21.6,Wed,VF
I,76,126,20,0,14.63333333,Thu,VF
I,780,27853,20,0,13.86666667,Fri,F
I,778,27847,20,0,17.88333333,Wed,F
I,785,845,20,0,21.63333333,Tue,VF
I,781,27849,20,0,14.26666667,Fri,F
I,783,27847,20,0,14.21666667,Fri,F
I,777,2198,20,0,16.4,Mon,VF
I,776,2198,20,0,16.25,Mon,VF
I,77,13300,20,0,14.11666667,Thu,VF
I,74,16403,20,0,10.81666667,Tue,VF
I,82,598,20,0,13.78333333,Tue,VF
I,77,10854,20,0,9.416666667,Fri,VF
I,77,1197,10,0,16.41666667,Thu,VF
I,88,13504,20,0,14.96666667,Thu,VF
I,75,8075,20,0,15.21666667,Mon,VF
I,86,12996,20,0,14.21666667,Thu,VF
I,81,13450,20,0,8.416666667,Fri,VF
I,77,13479,20,0,8.616666667,Fri,VF
I,92,13453,20,0,8.783333333,Fri,VF
I,895,476,20,0,17.45,Tue,VF
I,889,5223,20,0,17.48333333,Tue,VF
I,891,7352,20,0,17.53333333,Tue,VF
I,885,1401,20,0,17.6,Tue,VF
I,920,53,10,0,14.11666667,Wed,VF
I,90,5247,20,0,10.43333333,Tue,VF
I,93,952,20,0,15.95,Wed,VF
J,998,141,20,7,13.98333333,Tue,F
J,103,110,20,0,10.11666667,Fri,VF
J,108,113,20,49,16.2,Wed,VF
J,94,112,20,167,9.966666667,Fri,VF
J,96,114,20,21,10.78333333,Wed,VF
J,106,122,20,0,10.35,Fri,VF
J,93,124,20,0,16.53333333,Wed,VF
J,96,147,20,0,13.81666667,Tue,VF
J,101,153,20,31,16.41666667,Fri,VF
J,97,164,20,11,16.7,Fri,VF
J,103,190,20,379,16.21666667,Fri,F
J,107,289,20,0,17.5,Tue,VF
J,94,33,20,0,12.8,Mon,VF
J,95,344,20,0,9.766666667,Tue,VF
J,98,455,10,0,14.95,Thu,VF
J,94,454,10,1,13.36666667,Thu,VF
J,95,40,20,0,16.53333333,Tue,VF
J,105,459,10,0,14.25,Thu,VF
J,101,42,20,0,18.23333333,Thu,VF
J,96,45,20,0,12.83333333,Fri,VF
J,104,809,10,0,20.11666667,Sun,VF
J,106,910,20,0,16.93333333,Tue,VF
J,98,92,20,0,18.53333333,Wed,VF
J,109,47,20,0,16.9,Tue,VF
J,100,908,20,0,16.66666667,Tue,VF
J,10257,148,20,279,12.28333333,Mon,L
J,10246,45,20,0,17.9,Mon,L
J,105,103,20,0,10.51666667,Wed,VF
J,97,385,10,0,16.03333333,Sun,VF
J,102,391,10,0,15.21666667,Sun,VF
J,97,387,10,0,8.233333333,Sun,VF
J,107,395,10,0,7.766666667,Sun,VF
J,99,388,10,0,8.066666667,Sun,VF
J,108,403,20,0,17.03333333,Wed,VF
J,106,450,20,0,13.95,Fri,VF
J,107,10,50,0,16.8,Mon,F
J,101,10,50,0,16.53333333,Mon,F
J,107,10,20,0,18.2,Mon,VF
J,108,73,10,0,11.2,Mon,VF
J,102,115,20,0,11.4,Mon,VF
J,98,388,20,1,16.76666667,Thu,VF
J,96,385,20,67,16.36666667,Thu,VF
J,105,56,20,0,10.05,Tue,VF
J,1060,142,10,0,13.93333333,Wed,F
J,1066,136,10,0,13.68333333,Wed,F
J,1055,137,10,0,13.53333333,Wed,F
J,1061,138,10,0,13.53333333,Wed,F
J,1067,136,10,0,8.766666667,Thu,M
J,1065,142,10,1,13.06666667,Mon,F
J,1062,138,10,1,7.083333333,Thu,F
J,1056,142,10,1,7.05,Thu,F
J,1065,140,10,1,7.066666667,Thu,F
J,1057,143,10,3,12.71666667,Thu,F
J,1064,142,10,4,7.066666667,Thu,F
J,1058,239,10,0,14.3,Mon,F
J,1054,49,10,0,5.066666667,Mon,VF
J,1057,90,10,0,5.283333333,Tue,VF
J,1064,92,10,1,5.35,Fri,F
J,1067,96,10,1,5.366666667,Fri,F
J,1065,89,10,1,5.35,Fri,F
J,1066,88,10,2,2.4,Tue,F
J,1062,93,10,3,5.333333333,Fri,F
J,115,10,20,0,15.41666667,Wed,VF
J,104,54,20,0,14.43333333,Wed,VF
J,20,440,20,0,17.2,Thu,VF
J,119,165,20,0,12.86666667,Mon,VF
J,120,163,20,0,14.08333333,Mon,VF
J,105,164,20,199,12.5,Mon,F
J,118,10,20,726,18.31666667,Tue,F
J,123,53,20,0,14.88333333,Sat,VF
J,111,870,10,0,11.75,Thu,VF
J,1176,160,20,0,11.25,Fri,M
J,1166,166,20,0,10.73333333,Fri,M
J,116,393,20,0,10.88333333,Thu,VF
J,113,42,20,0,18.68333333,Wed,VF
J,125,46,20,0,18.68333333,Wed,VF
J,112,46,10,0,7.033333333,Fri,VF
J,119,67,20,0,9.783333333,Wed,VF
J,116,310,20,3490,13.25,Mon,F
J,116,439,20,0,7.966666667,Sat,VF
J,127,438,20,0,7.5,Sat,VF
J,125,69,20,1,8.166666667,Wed,VF
J,119,863,20,0,15.71666667,Mon,VF
J,1208,304,20,0,17.73333333,Thu,M
J,119,192,10,0,19.88333333,Thu,VF
J,114,211,10,0,6.2,Fri,VF
J,121,358,200,0,18.6,Thu,M
J,120,363,20,0,18.18333333,Thu,VF
J,115,426,10,0,19.38333333,Thu,VF
J,114,421,200,0,19.08333333,Thu,M
J,125,47,10,0,20.25,Thu,VF
J,120,999,20,0,20.08333333,Wed,F
J,116,445,20,0,17.11666667,Wed,VF
J,121,41,20,0,17.38333333,Sat,VF
J,130,512,20,0,8.966666667,Fri,VF
J,130,516,20,0,8.966666667,Fri,VF
J,116,59,20,0,21.6,Wed,VF
J,117,945,20,0,7.433333333,Thu,F
J,130,51,10,0,13.96666667,Tue,VF
J,125,917,20,0,8.666666667,Thu,F
J,1257,509,20,0,23.21666667,Wed,M
J,127,160,20,2,16.78333333,Fri,VF
J,119,166,20,33,16.51666667,Fri,VF
J,124,304,20,45,17.16666667,Tue,VF
J,133,511,10,0,16.16666667,Tue,VF
J,122,516,10,0,16.1,Tue,VF
J,125,452,20,0,23.01666667,Fri,VF
J,134,383,20,0,12.08333333,Tue,VF
J,137,461,10,0,15.41666667,Tue,VF
J,132,458,20,0,12.5,Tue,VF
J,127,459,20,0,14.48333333,Tue,VF
J,131,65,20,0,14.68333333,Thu,VF
J,136,10,20,0,18.9,Tue,VF
J,133,125,20,0,12.73333333,Fri,VF
J,130,124,20,0,12.75,Fri,VF
J,139,17,20,0,10.36666667,Thu,VF
J,129,370,20,0,10.3,Thu,VF
J,1348,134,10,1,10.03333333,Thu,F
J,127,117,20,1,11.58333333,Wed,VF
J,133,127,20,0,17.38333333,Thu,VF
J,141,328,20,1,16.76666667,Fri,VF
J,135,56,20,1,13.65,Mon,VF
J,132,60,20,803,19.51666667,Thu,M
J,134,65,20,0,12.05,Sun,VF
J,135,64,20,0,12.1,Sun,VF
J,143,330,20,51,10.65,Mon,VF
J,137,328,20,0,9.4,Mon,VF
J,134,39,20,0,9.583333333,Mon,VF
J,136,56,20,309,9.516666667,Mon,VF
J,1370,524,20,0,13.18333333,Tue,L
J,143,129,20,130,9.5,Mon,VF
J,141,140,20,14,9.466666667,Mon,VF
J,141,185,20,0,10.43333333,Wed,VF
J,143,10,20,62,9.533333333,Mon,VF
J,142,227,20,15,15.75,Wed,F
J,14090,152,20,0,14.96666667,Tue,L
J,14081,147,20,2,9.833333333,Wed,L
J,14091,36,20,3,10.98333333,Wed,M
J,14079,39,20,5,9.083333333,Wed,M
J,14087,52,20,3,13.5,Wed,M
J,14103,12,20,0,1.233333333,Thu,L
J,133,346,20,0,10.5,Mon,VF
J,1406,140,10,0,22.21666667,Tue,F
J,1415,136,10,0,11.81666667,Wed,F
J,1415,142,10,0,20.55,Tue,F
J,1418,137,10,0,15.61666667,Tue,F
J,1409,136,10,0,18.66666667,Tue,F
J,1417,139,10,1,7.016666667,Wed,F
J,1411,138,10,1,10.23333333,Wed,F
J,1408,133,10,44,11.8,Wed,M
J,1412,138,10,5,10.98333333,Wed,F
J,1432,33,20,2,20.78333333,Wed,VF
J,139,194,20,128,16.26666667,Fri,VF
J,150,199,20,0,18.71666667,Tue,VF
J,144,295,20,0,11.48333333,Fri,VF
J,152,295,20,14,11.48333333,Fri,VF
J,141,527,20,0,7.95,Fri,VF
J,1473,193,20,0,13.36666667,Wed,F
J,143,149,20,0,4.516666667,Fri,VF
J,147,149,20,0,4.45,Fri,VF
J,152,152,20,0,11.78333333,Thu,VF
J,152,83,20,0,4.65,Fri,VF
J,152,85,20,0,5.266666667,Fri,VF
J,154,322,20,168,17.83333333,Thu,F
J,155,329,20,516,17.86666667,Thu,F
J,154,101,20,0,13.76666667,Wed,VF
J,145,16,20,0,11.13333333,Mon,VF
J,152,292,20,222,12.16666667,Fri,F
J,144,536,20,41,12.96666667,Wed,VF
J,154,76,20,0,13.21666667,Wed,VF
J,154,134,10,0,16.48333333,Fri,VF
J,142,131,10,1,10.88333333,Thu,VF
J,20,10,20,0,6,Wed,VF
J,1499,144,20,10,14.08333333,Tue,F
J,156,114,20,63,10,Fri,VF
J,158,115,20,50,10.86666667,Wed,VF
J,143,121,20,46,10.18333333,Fri,VF
J,155,122,20,0,10.41666667,Fri,VF
J,150,118,20,36,16.25,Wed,VF
J,146,187,20,0,18.21666667,Tue,VF
J,150,180,20,0,18.5,Tue,VF
J,148,451,20,0,21.95,Fri,VF
J,145,635,20,0,21,Wed,F
J,147,329,20,0,7.683333333,Mon,VF
J,145,55,20,0,11.55,Wed,VF
J,161,79,20,159,20.88333333,Mon,F
J,156,303,20,34,17.48333333,Tue,VF
J,153,183,20,0,18.3,Tue,VF
J,153,203,20,320,17.91666667,Tue,VF
J,168,45,20,0,15.61666667,Tue,VF
J,153,43,20,0,15.63333333,Tue,VF
J,156,180,20,14,17.3,Tue,VF
J,156,48,20,0,17.98333333,Tue,VF
J,172,1414,20,0,16.3,Mon,VF
J,162,1606,20,0,16.31666667,Mon,VF
J,173,224,20,0,16.28333333,Mon,VF
J,162,27,20,0,10.6,Mon,VF
J,168,2417,20,1,10.53333333,Mon,VF
J,161,2478,20,2,9.666666667,Mon,F
J,166,2482,20,0,9.283333333,Mon,F
J,164,35,20,0,9.983333333,Mon,VF
J,164,32,20,1,10.53333333,Mon,VF
J,168,500,20,0,16.28333333,Mon,VF
J,175,379,100,0,13.56666667,Fri,F
J,176,374,100,0,13.61666667,Fri,F
J,178,296,20,0,13,Wed,VF
J,166,36,20,0,1.383333333,Thu,VF
J,171,324,20,0,15.88333333,Fri,F
J,169,332,20,0,16.18333333,Fri,VF
J,166,383,20,0,15.43333333,Fri,VF
J,179,527,20,0,15.85,Fri,F
J,178,61,20,0,15.4,Tue,VF
J,176,417,20,134,15.81666667,Thu,F
J,174,424,20,0,13.75,Thu,F
J,181,421,20,127,14.45,Thu,F
J,1746,525,20,0,14.31666667,Tue,L
J,181,137,20,0,13,Wed,VF
J,177,166,20,0,11.63333333,Thu,VF
J,170,223,20,0,9.316666667,Tue,VF
J,173,35,20,0,9.266666667,Tue,VF
J,172,454,20,0,9.316666667,Tue,F
J,176,491,20,273,15.73333333,Tue,F
J,183,10,20,0,13.15,Tue,VF
J,184,53,20,0,15.91666667,Mon,VF
J,173,1417,20,0,5,Wed,VF
J,183,1611,20,0,5.016666667,Wed,VF
J,184,219,20,2,4.983333333,Wed,VF
J,175,20,20,0,5.05,Wed,VF
J,184,2426,20,2,5.016666667,Wed,VF
J,181,32,20,0,5.016666667,Wed,VF
J,180,501,20,0,4.966666667,Wed,VF
J,173,23,20,0,17.08333333,Tue,VF
J,174,11,20,1,14.65,Tue,M
J,173,39,20,2969,17.13333333,Tue,VF
J,185,467,20,0,18.66666667,Wed,VF
J,175,1408,20,21,4.766666667,Wed,VF
J,180,1644,20,0,4.783333333,Wed,VF
J,177,220,20,1,4.766666667,Wed,VF
J,177,20,20,0,4.833333333,Wed,VF
J,179,2458,20,0,4.8,Wed,VF
J,183,35,20,0,4.8,Wed,VF
J,173,496,20,0,4.733333333,Wed,VF
J,183,60,20,1,7.016666667,Thu,VF
J,183,314,20,0,13.16666667,Wed,VF
J,187,693,20,0,13.7,Wed,VF
J,186,688,20,0,13.46666667,Wed,VF
J,188,23,20,0,21.05,Sun,VF
J,189,51,20,0,18.73333333,Thu,VF
J,182,11,20,0,16.15,Fri,VF
J,176,10,20,0,11.38333333,Fri,VF
J,186,11,20,3,14.86666667,Thu,VF
J,1832,192,20,0,15.25,Wed,M
J,185,17,20,2,14.21666667,Thu,VF
J,187,405,20,91,16.71666667,Fri,F
J,182,452,20,0,18.45,Wed,VF
J,186,18,20,0,17.2,Mon,VF
J,180,75,20,1,9.533333333,Thu,VF
J,178,72,20,0,9.133333333,Thu,VF
J,192,28,20,0,21.05,Sun,VF
J,196,81,20,2,12.51666667,Tue,VF
J,187,823,20,0,22.81666667,Fri,F
J,194,324,20,0,10.58333333,Tue,F
J,184,331,20,0,23.2,Sat,F
J,189,336,20,0,22.75,Sat,F
J,193,337,20,0,8.5,Mon,F
J,185,338,20,0,17.53333333,Sat,F
J,185,374,20,0,21.16666667,Mon,F
J,192,381,20,0,10.21666667,Tue,F
J,188,60,20,0,18.21666667,Tue,VF
J,197,782,20,0,18,Sat,F
J,191,820,20,0,23,Fri,F
J,197,821,30,0,16.26666667,Sat,F
J,20,111,20,0,11.55,Mon,VF
J,20,28,20,0,16.61666667,Thu,VF
J,20,85,20,0,14.16666667,Fri,VF
J,187,124,20,0,18.15,Tue,VF
J,197,179,20,821,20.35,Thu,M
J,191,331,20,0,10.15,Tue,F
J,189,386,20,0,22.06666667,Mon,F
J,184,64,20,0,14.11666667,Mon,VF
J,193,64,20,800,20.26666667,Thu,M
J,195,11,20,1,16.43333333,Mon,VF
J,186,17,20,0,15.9,Mon,VF
J,193,1819,20,0,16.43333333,Fri,F
J,188,27,20,0,21.05,Sun,VF
J,186,328,20,0,17.01666667,Fri,F
J,186,379,20,0,18.93333333,Sun,F
J,199,76,20,1,17.45,Mon,VF
J,188,10,20,0,18.46666667,Mon,VF
J,189,12,20,0,17.75,Mon,VF
J,200,138,20,170,11.16666667,Mon,M
J,187,133,20,0,10.55,Mon,VF
J,199,23,20,0,21.05,Sun,VF
J,187,23,20,0,21.05,Sun,VF
J,191,467,20,0,17.51666667,Fri,F
J,189,530,20,0,16.75,Fri,F
J,187,759,20,0,16.9,Fri,F
J,197,383,20,0,16.9,Mon,F
J,193,430,20,0,19.55,Mon,VF
J,194,449,20,0,17.98333333,Wed,VF
J,203,116,20,1,16.55,Wed,VF
J,204,138,20,1,17.28333333,Wed,VF
J,197,138,20,0,23.35,Sat,VF
J,190,21,20,1,17.45,Wed,VF
J,193,28,20,1,16.73333333,Wed,VF
J,203,384,20,0,14.11666667,Mon,F
J,189,380,20,0,16.25,Mon,F
J,195,445,20,1,16.86666667,Wed,VF
J,195,51,20,0,16.28333333,Mon,VF
J,193,855,20,0,16.46666667,Mon,F
J,190,141,20,0,22.7,Sat,VF
J,192,163,20,0,15.01666667,Sun,VF
J,196,741,20,0,16.1,Thu,VF
J,198,27,20,0,21.05,Sun,VF
J,197,64,20,0,12.08333333,Sun,VF
J,193,700,20,0,10.85,Fri,VF
J,195,116,20,0,11.01666667,Thu,VF
J,194,10,20,11,11.45,Mon,VF
J,20,139,20,0,12.31666667,Wed,VF
J,208,26,20,0,21.05,Sun,VF
J,194,63,20,0,12.1,Sun,VF
J,211,287,20,0,19.93333333,Mon,VF
J,199,380,20,0,14.88333333,Mon,VF
J,200,453,20,0,6.6,Tue,VF
J,202,453,20,0,6.983333333,Tue,VF
J,202,485,20,0,20.63333333,Mon,VF
J,201,531,20,0,6.416666667,Tue,VF
J,197,55,20,0,20.16666667,Mon,VF
J,203,13,20,0,18.86666667,Wed,VF
J,206,458,20,0,18.16666667,Wed,VF
J,211,303,20,0,13.75,Thu,VF
J,212,303,20,0,13.76666667,Thu,VF
J,210,369,20,0,16,Thu,F
J,218,32,20,0,8,Tue,VF
J,221,329,20,0,17.56666667,Mon,VF
J,216,40,20,3,14.51666667,Mon,VF
J,223,45,20,2,15.23333333,Mon,VF
J,215,383,20,0,21.05,Wed,VF
J,221,378,20,0,21.56666667,Wed,F
J,220,443,20,0,14.78333333,Tue,F
J,214,770,20,0,18,Mon,F
J,213,773,20,0,14.91666667,Tue,F
J,215,989,20,0,9.85,Tue,F
J,216,995,20,0,15.21666667,Tue,F
J,216,143,20,0,8.283333333,Fri,VF
J,227,16,20,0,14.61666667,Tue,VF
J,220,54,20,500,17.73333333,Fri,F
